transaction_date,is_summarydate,apply_amt,redeem_amt,during_days,is_trade,is_weekend_delay,holiday_num
2022-01-24,1,3.4043630998e-06,0.0,5.0,1,1,0
2022-02-07,1,3.77475780509e-05,0.0,5.0,1,1,2
2022-02-08,0,0.006808726199672,0.0,5.0,1,0,0
2022-02-09,0,0.01702181549918,0.0,5.0,1,0,0
2022-02-15,0,3.4043630998e-06,0.0,5.0,1,0,0
2022-02-23,0,0.01702181549918,0.0,5.0,1,0,0
2022-02-28,1,1.02130892995e-05,0.0,5.0,1,1,0
2022-03-08,0,0.01702181549918,0.0,5.0,1,0,0
2022-03-24,0,1.02130892995e-05,0.0,5.0,1,0,0
2022-04-08,0,0.003404363099836,0.0,5.0,1,0,0
2022-04-11,1,0.0005387881216324,0.0,5.0,1,1,0
2022-04-12,0,0.000725469776575,0.0,5.0,1,0,0
2022-04-13,0,0.0042311126786311,0.0,5.0,1,0,0
2022-04-14,0,0.001768675569984,0.0,5.0,1,0,0
2022-04-15,0,0.0044579658181518,0.0,5.0,1,0,0
2022-04-18,1,0.0062572329949509,0.0,5.0,1,1,0
2022-04-19,0,0.0039219352306302,0.0,5.0,1,0,0
2022-04-20,0,0.0022371125281583,0.0,5.0,1,0,0
2022-04-21,0,0.0019139465521802,0.0,5.0,1,0,0
2022-04-22,0,0.0014296418575975,0.0,5.0,1,0,0
2022-04-25,1,0.010756534589861,0.0,5.0,1,1,0
2022-04-26,0,0.0024027381973284,0.0,5.0,1,0,0
2022-04-27,0,0.0111786483793359,0.0,5.0,1,0,0
2022-04-28,0,0.0219777783603021,0.0,5.0,1,0,0
2022-04-29,0,0.0483296049883451,0.0,5.0,1,0,0
2022-05-05,1,0.0439529285522911,0.0,5.0,1,1,4
2022-05-06,0,0.0321532596606462,0.0,5.0,1,0,0
2022-05-09,1,0.0585845951888859,0.0068938182553524,5.0,1,1,0
2022-05-10,0,0.0488654857838903,0.0,5.0,1,0,0
2022-05-11,0,0.0403941775858776,0.0,5.0,1,0,0
2022-05-12,0,0.0512731364771718,0.0,5.0,1,0,0
2022-05-13,0,0.0470974332123536,0.0,5.0,1,0,0
2022-05-16,1,0.0394684495543178,3.4384067308e-06,5.0,1,1,0
2022-05-17,0,0.0342681453404312,0.0,5.0,1,0,0
2022-05-18,0,0.0325647790721544,0.0,5.0,1,0,0
2022-05-19,0,0.0527714511472192,0.0,5.0,1,0,0
2022-05-20,0,0.0354357465615081,0.0,5.0,1,0,0
2022-05-23,1,0.0525306026709952,0.0,5.0,1,1,0
2022-05-24,0,0.0165891788233636,0.0,5.0,1,0,0
2022-05-25,0,0.0246761786841251,0.0,5.0,1,0,0
2022-05-26,0,0.0302081155250191,0.0,5.0,1,0,0
2022-05-27,0,0.0505076245818165,0.0,5.0,1,0,0
2022-05-30,1,0.0341335946976363,0.0,5.0,1,1,0
2022-05-31,0,0.0300619185560598,0.0,5.0,1,0,0
2022-06-01,0,0.0382807149298684,0.0,5.0,1,0,0
2022-06-02,0,0.013848680145448,0.0,5.0,1,0,0
2022-06-06,1,0.0178298478896523,0.0,5.0,1,1,5
2022-06-07,0,0.0123559316090688,0.0,5.0,1,0,0
2022-06-08,0,0.0211492823432367,0.0,5.0,1,0,0
2022-06-09,0,0.0122969271878224,0.0,5.0,1,0,0
2022-06-10,0,0.0061815029377951,0.0,5.0,1,0,0
2022-06-13,1,0.0251798678221982,0.0,5.0,1,1,0
2022-06-14,0,0.0021707172346222,0.0,5.0,1,0,0
2022-06-15,0,0.0038047706701863,0.0,5.0,1,0,0
2022-06-16,0,0.0153189666940944,0.0,5.0,1,0,0
2022-06-17,0,0.013169588007382,0.0,5.0,1,0,0
2022-06-20,1,0.0095739065100614,0.0,5.0,1,1,0
2022-06-21,0,0.0157231190638546,0.0,5.0,1,0,0
2022-06-22,0,0.0184130697584638,0.0,5.0,1,0,0
2022-06-23,0,0.0144115405185593,0.0,5.0,1,0,0
2022-06-24,0,0.007008514652549,0.0,5.0,1,0,0
2022-06-27,1,0.0057464866121718,0.0,5.0,1,1,0
2022-06-28,0,3.40436309983e-05,0.0,5.0,1,0,0
2022-06-30,0,3.40436309983e-05,0.0,5.0,1,0,0
2022-07-01,0,0.0002383054169885,0.0,5.0,1,0,0
2022-07-04,1,4.0852357198e-05,0.0,5.0,1,1,0
2022-07-05,0,0.0008544951380588,0.0,5.0,1,0,0
2022-07-06,0,0.0003404363099836,0.0,5.0,1,0,0
2022-07-11,1,3.40436309983e-05,0.001275325482645,5.0,1,1,0
2022-07-12,0,0.0001702181549918,0.0038821926958027,5.0,1,0,0
2022-07-13,0,0.0,0.0016672357626981,5.0,1,0,0
2022-07-14,0,0.0001702181549918,0.004283281138773,5.0,1,0,0
2022-07-15,0,0.0019166564252076,0.0,5.0,1,0,0
2022-07-18,1,4.57069789783e-05,0.0089465606911129,5.0,1,1,0
2022-07-19,0,0.0004085235719803,0.0020262701082961,5.0,1,0,0
2022-07-20,0,0.0258084766598568,0.001716299443693,5.0,1,0,0
2022-07-21,0,3.74479940981e-05,0.0014021277950246,5.0,1,0,0
2022-07-25,1,0.0010213089299508,0.0123167507941528,5.0,1,1,0
2022-07-26,0,0.0060597663177081,0.0108780226914418,5.0,1,0,0
2022-07-27,0,0.0110897127977158,0.0216402629938581,5.0,1,0,0
2022-07-28,0,0.0041192793508015,0.0444602024847084,5.0,1,0,0
2022-07-29,0,3.40436309983e-05,0.0,5.0,1,0,0
2022-08-01,1,0.0103833074544998,0.0,5.0,1,1,0
2022-08-02,0,0.003404363099836,0.0,5.0,1,0,0
2022-08-03,0,0.0,0.0370000071491625,5.0,1,0,0
2022-08-04,0,0.0010213089299508,0.031207125876666,5.0,1,0,0
2022-08-05,0,0.0010733956853782,0.0,5.0,1,0,0
2022-08-08,1,0.0002076661490899,0.0839491871572444,5.0,1,1,0
2022-08-09,0,0.0003404363099836,0.0372539556145947,5.0,1,0,0
2022-08-10,0,0.0,0.041773417847782,5.0,1,0,0
2022-08-11,0,0.0153536775802604,0.0344116154145475,5.0,1,0,0
2022-08-12,0,0.0527676280474581,0.0,5.0,1,0,0
2022-08-15,1,0.0003108932470032,0.064125434439286,5.0,1,1,0
2022-08-16,0,0.0002042617859901,0.025671028904064,5.0,1,0,0
2022-08-17,0,3.4043630998e-06,0.0400297405160401,5.0,1,0,0
2022-08-18,0,3.4043630998e-06,0.025955759620645,5.0,1,0,0
2022-08-22,1,0.0001736225180916,0.0577267944142572,5.0,1,1,0
2022-08-23,0,0.003404363099836,0.0214279532935,5.0,1,0,0
2022-08-24,0,0.0004425672029786,0.0292467574292564,5.0,1,0,0
2022-08-25,0,0.0,0.041410257414107,5.0,1,0,0
2022-08-29,1,0.0,0.0471955163176229,5.0,1,1,0
2022-08-30,0,0.0,0.0339577797697084,5.0,1,0,0
2022-08-31,0,3.40436309983e-05,0.0132484024175063,5.0,1,0,0
2022-09-01,0,3.40436309983e-05,0.0,5.0,1,0,0
2022-09-02,0,3.40436309983e-05,0.0,5.0,1,0,0
2022-09-05,1,0.0034384067308343,0.0283993059184512,5.0,1,1,0
2022-09-06,0,3.40436309983e-05,0.0174960637051658,5.0,1,0,0
2022-09-07,0,0.0003744799409819,0.0062235808657091,5.0,1,0,0
2022-09-08,0,0.0,0.0037808482106837,5.0,1,0,0
2022-09-09,0,3.40436309983e-05,0.0,5.0,1,0,0
2022-09-13,1,0.0010554104351218,0.0244503094055403,5.0,1,1,6
2022-09-14,0,0.0004425672029786,0.0135307092275602,5.0,1,0,0
2022-09-15,0,3.40436309983e-05,0.0120537467228749,5.0,1,0,0
2022-09-16,0,3.40436309983e-05,0.0,5.0,1,0,0
2022-09-19,1,0.0,0.0204586017531789,5.0,1,1,0
2022-09-20,0,0.0,0.0141428818001727,5.0,1,0,0
2022-09-21,0,0.0010553525609491,0.0143041907369322,5.0,1,0,0
2022-09-22,0,0.0010213089299508,0.0067892089860206,5.0,1,0,0
2022-09-23,0,6.80872619967e-05,0.0,5.0,1,0,0
2022-09-26,1,0.0010247132930506,0.0048585231804785,5.0,1,1,0
2022-09-27,0,3.40436309983e-05,0.0,5.0,1,0,0
2022-09-28,0,0.0010289517251099,3.43125756832e-05,5.0,1,0,0
2022-09-29,0,3.40436309983e-05,0.00024013015561,5.0,1,0,0
2022-10-10,1,0.0010213089299508,0.0012810856650099,5.0,1,1,7
2022-10-11,0,3.40436309983e-05,0.0,5.0,1,0,0
2022-10-12,0,0.0,0.0001773468913228,5.0,1,0,0
2022-10-13,0,0.0013617452399344,0.0002125548145013,5.0,1,0,0
2022-10-14,0,8.37881846131e-05,0.0,5.0,1,0,0
2022-10-17,1,3.40436309983e-05,0.0011672709978562,5.0,1,1,0
2022-10-18,0,3.40436309983e-05,0.0004513130117821,5.0,1,0,0
2022-10-19,0,3.40436309983e-05,3.42649145998e-05,5.0,1,0,0
2022-10-20,0,9.05560584556e-05,0.0,5.0,1,0,0
2022-10-21,0,3.7039470526e-06,0.0,5.0,1,0,0
2022-10-24,1,0.0003781838880345,0.0031000368692523,5.0,1,1,0
2022-10-25,0,9.42600055082e-05,0.0002777007067798,5.0,1,0,0
2022-10-26,0,3.7039470526e-06,0.0064543728533362,5.0,1,0,0
2022-10-27,0,4.11519411508e-05,3.42478927843e-05,5.0,1,0,0
2022-10-28,0,3.77475780509e-05,0.0,5.0,1,0,0
2022-10-31,1,3.77475780509e-05,0.0013698271979334,5.0,1,1,0
2022-11-01,0,3.77475780509e-05,0.0017959785620446,5.0,1,0,0
2022-11-02,0,1.5938472945696665,0.0021554997315659,5.0,1,0,0
2022-11-03,0,0.5579318085644924,0.0,5.0,1,0,0
2022-11-04,0,0.0207666149089996,0.0,5.0,1,0,0
2022-11-07,1,0.1597480839393383,0.0032235539712406,5.0,1,1,0
2022-11-08,0,0.0582520570012939,0.0031211371117451,5.0,1,0,0
2022-11-09,0,0.1160998935455658,0.0029305438436008,5.0,1,0,0
