transaction_date,is_summarydate,apply_amt,redeem_amt,during_days,is_trade,is_weekend_delay,holiday_num
2021-06-18,0,4.7286603456e-06,0.0,0.0,1,0,0
2021-06-21,1,0.0001804312442913,0.0,0.0,1,1,0
2021-06-22,0,0.0393741827400833,0.0,0.0,1,0,0
2021-06-23,0,0.0075951340757341,0.0,0.0,1,0,0
2021-06-24,0,0.0076257733436326,0.0,0.0,1,0,0
2021-06-25,0,0.0129808364996747,0.0,0.0,1,0,0
2021-06-28,1,0.0009293911262552,0.0,0.0,1,1,0
2021-06-29,0,0.0029617958968573,0.0,0.0,1,0,0
2021-06-30,0,0.0136573174912431,0.0,0.0,1,0,0
2021-07-01,0,0.0033737238319374,0.0,0.0,1,0,0
2021-07-02,0,0.0006876813461668,0.0,0.0,1,0,0
2021-07-05,1,0.0257063457668617,0.0,0.0,1,1,0
2021-07-06,0,3.40436309983e-05,0.0,0.0,1,0,0
2021-07-07,0,0.010213089299508,0.0,0.0,1,0,0
2021-07-08,0,0.004088640082903,0.0,0.0,1,0,0
2021-07-09,0,0.0037039470526215,0.0,0.0,1,0,0
2021-07-26,1,0.000684276983067,0.0,7.0,1,1,0
2021-07-28,0,0.0003404363099836,0.0,7.0,1,0,0
2021-08-02,1,3.4043630998e-06,0.0,7.0,1,1,0
2021-08-03,0,6.3865851752e-06,0.0,7.0,1,0,0
2021-08-04,0,6.8087261996e-06,0.0,7.0,1,0,0
2021-08-05,0,1.02130892995e-05,0.0,7.0,1,0,0
2021-08-09,1,3.4043630998e-06,0.0,7.0,1,1,0
2021-08-10,0,0.0090896494765621,0.0,7.0,1,0,0
2021-08-11,0,0.0002723490479868,0.0,7.0,1,0,0
2021-08-16,1,0.0003472450361832,0.0,7.0,1,1,0
2021-08-19,0,0.010213089299508,0.0,7.0,1,0,0
2021-08-20,0,3.4043630998e-06,0.0,7.0,1,0,0
2021-08-23,1,0.0017089902761176,0.0,7.0,1,1,0
2021-08-26,0,3.40436309983e-05,0.0,7.0,1,0,0
2021-08-27,0,3.4043630998e-06,0.0,7.0,1,0,0
2021-08-30,1,0.0001736225180916,0.0,7.0,1,1,0
2021-09-02,0,1.36174523993e-05,0.0,7.0,1,0,0
2021-09-03,0,3.4043630998e-06,0.0,7.0,1,0,0
2021-09-06,1,0.0001736225180916,0.0,7.0,1,1,0
2021-09-09,0,3.40436309983e-05,0.0,7.0,1,0,0
2021-09-13,1,3.4043630998e-06,0.0,7.0,1,1,0
2021-09-22,1,3.4043630998e-06,0.0,7.0,1,1,6
2021-09-23,0,0.006808726199672,0.0,7.0,1,0,0
2021-09-27,1,0.0034077674629358,0.0,7.0,1,1,0
2021-10-08,1,6.8087261996e-06,0.0,7.0,1,1,7
2021-10-11,1,3.74479940981e-05,0.0,7.0,1,1,0
2021-10-18,1,3.4043630998e-06,0.0,7.0,1,1,0
2021-10-25,1,3.4043630998e-06,0.0,7.0,1,1,0
2021-10-27,0,3.4043630998e-06,0.0,7.0,1,0,0
2021-10-28,0,1.02130892995e-05,0.0,7.0,1,0,0
2021-11-01,1,3.4043630998e-06,0.0,7.0,1,1,0
2021-11-02,0,8.5109077495e-06,0.0,7.0,1,0,0
2021-11-03,0,2.0426178599e-05,0.0,7.0,1,0,0
2021-11-04,0,1.36174523993e-05,0.0,7.0,1,0,0
