transaction_date,is_summarydate,apply_amt,redeem_amt,during_days,is_trade,is_weekend_delay,holiday_num
2021-01-04,1,0.2292425666582805,0.2908283019683687,0.0,1,1,1
2021-01-05,0,0.0012414384523492,0.0672503708202506,0.0,1,0,0
2021-01-06,0,0.0140975493011353,0.1061657679715477,0.0,1,0,0
2021-01-07,0,0.014675528450773,0.1701216174673785,0.0,1,0,0
2021-01-08,0,0.0220436629993732,0.011924649869766,0.0,1,0,0
2021-01-11,1,0.0071570946756782,0.361487798592432,0.0,1,1,0
2021-01-12,0,0.0024861042409172,0.1416509118416344,0.0,1,0,0
2021-01-13,0,0.0259793450482006,0.0405087139780084,0.0,1,0,0
2021-01-14,0,0.0007278528307449,0.0209606159446069,0.0,1,0,0
2021-01-15,0,0.0114300197419016,0.0098196027993396,0.0,1,0,0
2021-01-18,1,0.0142724382423,0.0571546537473356,0.0,1,1,0
2021-01-19,0,0.0009055605845563,0.0413470554131586,0.0,1,0,0
2021-01-20,0,0.0002730231118806,0.0331877536888827,0.0,1,0,0
2021-01-21,0,0.000535877391182,0.0089436159170315,0.0,1,0,0
2021-01-22,0,0.0043117688491925,0.0077834532293277,0.0,1,0,0
2021-01-25,1,0.0189146924481353,0.0377270905938468,0.0,1,1,0
2021-01-26,0,0.0675239828869475,0.0195608848212045,0.0,1,0,0
2021-01-27,0,4.42567202978e-05,0.0071127358244873,0.0,1,0,0
2021-01-28,0,0.0029125824238861,0.0147535666661106,0.0,1,0,0
2021-01-29,0,0.0003167487515349,0.02344964793779,0.0,1,0,0
2021-02-01,1,0.0015030263085775,0.0067701002959412,0.0,1,1,0
2021-02-02,0,0.0037009750436354,0.0065963654338673,0.0,1,0,0
2021-02-03,0,0.0132952532624862,0.0560483617013236,0.0,1,0,0
2021-02-04,0,0.0017857995163761,0.022562344952538,0.0,1,0,0
2021-02-05,0,0.0015546739011652,0.0071730747560688,0.0,1,0,0
2021-02-08,1,0.0045225840341498,0.0042576939457147,0.0,1,1,0
2021-02-09,0,0.0097074562701048,0.0385908660257158,0.0,1,0,0
2021-02-10,0,0.019263758818577,0.0049781695216223,0.0,1,0,0
2021-02-18,1,0.1031522019250311,0.0113621503591432,0.0,1,1,2
2021-02-19,0,0.1274931529747154,0.00264206832761,0.0,1,0,0
2021-02-22,1,0.0528083680606739,0.0155115413015629,0.0,1,1,0
2021-02-23,0,0.0065254423374084,0.0041819741016481,0.0,1,0,0
2021-02-24,0,0.0257012392222119,0.0105488922713127,0.0,1,0,0
2021-02-25,0,0.0222571369919115,0.0333683483426028,0.0,1,0,0
2021-02-26,0,0.011857165180038,0.0190468396105817,0.0,1,0,0
2021-03-01,1,0.0094520269067241,0.1246147878043458,0.0,1,1,0
2021-03-02,0,0.0456606660227881,0.0296800341253357,0.0,1,0,0
2021-03-03,0,0.0887556984782837,0.0213361308119712,0.0,1,0,0
2021-03-04,0,0.0213085895144935,0.0101216617240988,0.0,1,0,0
2021-03-05,0,0.0337451228243141,0.0045164902242011,0.0,1,0,0
2021-03-08,1,0.0988918253411937,0.0490219060552385,0.0,1,1,0
2021-03-09,0,0.2689610054037455,0.0233286024034122,0.0,1,0,0
2021-03-10,0,0.141661673033393,0.0368863150390803,0.0,1,0,0
2021-03-11,0,0.1052436485648737,0.0236413135803107,0.0,1,0,0
2021-03-12,0,0.0659407157401068,0.0038990068451528,0.0,1,0,0
2021-03-15,1,0.0623013426467629,0.050059572949884,0.0,1,1,0
2021-03-16,0,0.0385145129701127,0.0981088660849518,0.0,1,0,0
2021-03-17,0,0.4249991506114066,0.0900293864622777,0.0,1,0,0
2021-03-18,0,0.0288876209527654,0.0709355496191028,0.0,1,0,0
2021-03-19,0,0.0217045918389926,0.0188851051284347,0.0,1,0,0
2021-03-22,1,0.1055422486567234,0.1043074623298712,0.0,1,1,0
2021-03-23,0,0.0709079572561786,0.0259260191046048,0.0,1,0,0
2021-03-24,0,0.0306990280883786,0.0195832004213239,0.0,1,0,0
2021-03-25,0,0.0330920910857773,0.0333639192662099,0.0,1,0,0
2021-03-26,0,0.0631116797910538,0.0100612172572612,0.0,1,0,0
2021-03-29,1,0.1046388532470985,0.0334128637944963,0.0,1,1,0
2021-03-30,0,0.0166779680173704,0.0154528296555431,0.0,1,0,0
2021-03-31,0,0.0410222553428925,0.0174787797537079,0.0,1,0,0
2021-04-01,0,0.0360419921379638,0.0172236738048217,0.0,1,0,0
